status_delayed,sch_dep_time,carrier_delta,carrier_us,carrier_envoy,carrier_continental,carrier_discovery,carrier_other,dest_jfk,dest_ewr,dest_lga,distance,origin_dca,origin_iad,origin_bwi,bad_weather,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday
0,16.5,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,0,1,0,0,0
0,18,0,1,0,0,0,0,0,0,1,214,1,0,0,0,0,0,0,0,0,1,0
0,18,0,1,0,0,0,0,0,0,1,214,1,0,0,0,0,0,0,0,0,0,1
0,18,0,1,0,0,0,0,0,0,1,214,1,0,0,0,1,0,0,0,0,0,0
0,18,0,1,0,0,0,0,0,0,1,214,1,0,0,0,0,1,0,0,0,0,0
0,18,0,1,0,0,0,0,0,0,1,214,1,0,0,0,0,0,1,0,0,0,0
0,18,0,1,0,0,0,0,0,0,1,214,1,0,0,0,0,0,0,1,0,0,0
0,18,0,1,0,0,0,0,0,0,1,214,1,0,0,0,0,0,0,0,0,1,0
0,18,0,1,0,0,0,0,0,0,1,214,1,0,0,0,0,0,0,0,0,0,1
0,18,0,1,0,0,0,0,0,0,1,214,1,0,0,0,1,0,0,0,0,0,0
0,18,0,1,0,0,0,0,0,0,1,214,1,0,0,0,0,1,0,0,0,0,0
0,18,0,1,0,0,0,0,0,0,1,214,1,0,0,0,0,0,1,0,0,0,0
0,18,0,1,0,0,0,0,0,0,1,214,1,0,0,0,0,0,0,1,0,0,0
0,18,0,1,0,0,0,0,0,0,1,214,1,0,0,0,0,0,0,0,0,1,0
0,18,0,1,0,0,0,0,0,0,1,214,1,0,0,0,0,0,0,0,0,0,1
0,18,0,1,0,0,0,0,0,0,1,214,1,0,0,0,1,0,0,0,0,0,0
0,18,0,1,0,0,0,0,0,0,1,214,1,0,0,0,0,1,0,0,0,0,0
0,18,0,1,0,0,0,0,0,0,1,214,1,0,0,0,0,0,1,0,0,0,0
0,18,0,1,0,0,0,0,0,0,1,214,1,0,0,0,0,0,0,1,0,0,0
0,18,0,1,0,0,0,0,0,0,1,214,1,0,0,0,0,0,0,0,0,1,0
0,18,0,1,0,0,0,0,0,0,1,214,1,0,0,0,0,0,0,0,0,0,1
0,18,0,1,0,0,0,0,0,0,1,214,1,0,0,0,0,1,0,0,0,0,0
0,18,0,1,0,0,0,0,0,0,1,214,1,0,0,0,0,0,1,0,0,0,0
0,18,0,1,0,0,0,0,0,0,1,214,1,0,0,0,0,0,0,1,0,0,0
0,19,0,1,0,0,0,0,0,0,1,214,1,0,0,0,0,0,0,1,0,0,0
0,19,0,1,0,0,0,0,0,0,1,214,1,0,0,0,0,0,0,0,1,0,0
0,19,0,1,0,0,0,0,0,0,1,214,1,0,0,0,0,0,0,0,0,1,0
0,19,0,1,0,0,0,0,0,0,1,214,1,0,0,0,0,0,0,0,0,0,1
0,19,0,1,0,0,0,0,0,0,1,214,1,0,0,0,1,0,0,0,0,0,0
0,19,0,1,0,0,0,0,0,0,1,214,1,0,0,0,0,1,0,0,0,0,0
1,15.25,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,0,0,0,0,0,1
0,19,0,1,0,0,0,0,0,0,1,214,1,0,0,0,0,0,0,1,0,0,0
0,19,0,1,0,0,0,0,0,0,1,214,1,0,0,0,0,0,0,0,1,0,0
0,19,0,1,0,0,0,0,0,0,1,214,1,0,0,0,0,0,0,0,0,1,0
0,19,0,1,0,0,0,0,0,0,1,214,1,0,0,0,0,0,0,0,0,0,1
0,19,0,1,0,0,0,0,0,0,1,214,1,0,0,0,1,0,0,0,0,0,0
0,19,0,1,0,0,0,0,0,0,1,214,1,0,0,0,0,1,0,0,0,0,0
1,19,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,0,0,0,0,1,0
1,19,0,0,0,0,0,1,0,1,0,213,0,1,0,0,1,0,0,0,0,0,0
0,19,0,1,0,0,0,0,0,0,1,214,1,0,0,0,0,0,0,0,1,0,0
0,19,0,1,0,0,0,0,0,0,1,214,1,0,0,0,0,0,0,0,0,1,0
0,19,0,1,0,0,0,0,0,0,1,214,1,0,0,0,0,0,0,0,0,0,1
0,19,0,1,0,0,0,0,0,0,1,214,1,0,0,0,1,0,0,0,0,0,0
0,19,0,1,0,0,0,0,0,0,1,214,1,0,0,0,0,1,0,0,0,0,0
0,19,0,1,0,0,0,0,0,0,1,214,1,0,0,0,0,0,1,0,0,0,0
0,19,0,1,0,0,0,0,0,0,1,214,1,0,0,0,0,0,0,1,0,0,0
0,19,0,1,0,0,0,0,0,0,1,214,1,0,0,0,0,0,0,0,1,0,0
0,19,0,1,0,0,0,0,0,0,1,214,1,0,0,0,0,0,0,0,0,1,0
0,19,0,1,0,0,0,0,0,0,1,214,1,0,0,0,0,0,0,0,0,0,1
0,19,0,1,0,0,0,0,0,0,1,214,1,0,0,0,0,1,0,0,0,0,0
0,19,0,1,0,0,0,0,0,0,1,214,1,0,0,0,0,0,1,0,0,0,0
0,19,0,1,0,0,0,0,0,0,1,214,1,0,0,0,0,0,0,1,0,0,0
0,19,0,1,0,0,0,0,0,0,1,214,1,0,0,0,0,0,0,0,1,0,0
0,20,0,1,0,0,0,0,0,0,1,214,1,0,0,0,0,0,0,0,0,1,0
0,20,0,1,0,0,0,0,0,0,1,214,1,0,0,0,0,0,0,0,0,0,1
0,20,0,1,0,0,0,0,0,0,1,214,1,0,0,0,1,0,0,0,0,0,0
1,19,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,1,0,0,0,0,0
1,19,0,0,0,0,0,1,0,1,0,213,0,1,0,0,1,0,0,0,0,0,0
0,20,0,1,0,0,0,0,0,0,1,214,1,0,0,0,0,0,0,1,0,0,0
0,20,0,1,0,0,0,0,0,0,1,214,1,0,0,0,0,0,0,0,0,1,0
0,20,0,1,0,0,0,0,0,0,1,214,1,0,0,0,0,0,0,0,0,0,1
0,20,0,1,0,0,0,0,0,0,1,214,1,0,0,0,1,0,0,0,0,0,0
1,19,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,0,1,0,0,0,0
0,20,0,1,0,0,0,0,0,0,1,214,1,0,0,0,0,0,0,1,0,0,0
0,20,0,1,0,0,0,0,0,0,1,214,1,0,0,0,0,0,0,0,0,1,0
0,20,0,1,0,0,0,0,0,0,1,214,1,0,0,0,0,0,0,0,0,0,1
0,20,0,1,0,0,0,0,0,0,1,214,1,0,0,0,1,0,0,0,0,0,0
0,20,0,1,0,0,0,0,0,0,1,214,1,0,0,0,0,1,0,0,0,0,0
0,20,0,1,0,0,0,0,0,0,1,214,1,0,0,0,0,0,1,0,0,0,0
0,20,0,1,0,0,0,0,0,0,1,214,1,0,0,0,0,0,0,1,0,0,0
0,20,0,1,0,0,0,0,0,0,1,214,1,0,0,0,0,0,0,0,0,1,0
0,20,0,1,0,0,0,0,0,0,1,214,1,0,0,0,0,0,0,0,0,0,1
1,19,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,0,0,1,0,0,0
0,20,0,1,0,0,0,0,0,0,1,214,1,0,0,0,0,0,1,0,0,0,0
0,20,0,1,0,0,0,0,0,0,1,214,1,0,0,0,0,0,0,1,0,0,0
0,21,0,1,0,0,0,0,0,0,1,214,1,0,0,0,0,0,1,0,0,0,0
0,21,0,1,0,0,0,0,0,0,1,214,1,0,0,0,0,0,0,1,0,0,0
0,21,0,1,0,0,0,0,0,0,1,214,1,0,0,0,0,0,0,0,0,1,0
0,21,0,1,0,0,0,0,0,0,1,214,1,0,0,0,0,0,0,0,0,0,1
0,21,0,1,0,0,0,0,0,0,1,214,1,0,0,0,1,0,0,0,0,0,0
0,21,0,1,0,0,0,0,0,0,1,214,1,0,0,0,0,1,0,0,0,0,0
0,21,0,1,0,0,0,0,0,0,1,214,1,0,0,0,0,0,1,0,0,0,0
0,21,0,1,0,0,0,0,0,0,1,214,1,0,0,0,0,0,0,1,0,0,0
0,21,0,1,0,0,0,0,0,0,1,214,1,0,0,0,0,0,0,0,0,1,0
0,21,0,1,0,0,0,0,0,0,1,214,1,0,0,0,0,0,0,0,0,0,1
0,21,0,1,0,0,0,0,0,0,1,214,1,0,0,0,1,0,0,0,0,0,0
0,21,0,1,0,0,0,0,0,0,1,214,1,0,0,0,0,1,0,0,0,0,0
1,19,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,0,0,0,0,0,1
0,21,0,1,0,0,0,0,0,0,1,214,1,0,0,0,0,0,0,1,0,0,0
0,21,0,1,0,0,0,0,0,0,1,214,1,0,0,0,0,0,0,0,0,1,0
0,21,0,1,0,0,0,0,0,0,1,214,1,0,0,0,0,0,0,0,0,0,1
0,21,0,1,0,0,0,0,0,0,1,214,1,0,0,0,1,0,0,0,0,0,0
0,21,0,1,0,0,0,0,0,0,1,214,1,0,0,0,0,1,0,0,0,0,0
1,19,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,0,0,0,0,1,0
0,21,0,1,0,0,0,0,0,0,1,214,1,0,0,0,0,0,0,1,0,0,0
1,19,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,0,0,0,0,0,1
1,19,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,0,0,1,0,0,0
0,21,0,1,0,0,0,0,0,0,1,214,1,0,0,0,0,1,0,0,0,0,0
0,21,0,1,0,0,0,0,0,0,1,214,1,0,0,0,0,0,1,0,0,0,0
0,21,0,1,0,0,0,0,0,0,1,214,1,0,0,0,0,0,0,1,0,0,0
0,13.98,0,0,0,0,0,1,0,1,0,199,1,0,0,0,1,0,0,0,0,0,0
0,13.98,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,1,0,0,0,0,0
0,13.98,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,1,0,0,0,0
0,13.98,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,0,1,0,0,0
0,13.98,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,0,0,1,0,0
0,13.98,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,0,0,0,1,0
0,13.98,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,0,0,0,0,1
0,13.98,0,0,0,0,0,1,0,1,0,199,1,0,0,0,1,0,0,0,0,0,0
0,13.98,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,1,0,0,0,0,0
0,13.98,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,1,0,0,0,0
1,17,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,0,0,1,0,0,0
0,13.98,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,0,0,1,0,0
1,17,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,0,0,0,0,0,1
0,13.98,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,0,0,0,0,1
0,13.98,0,0,0,0,0,1,0,1,0,199,1,0,0,0,1,0,0,0,0,0,0
0,13.98,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,1,0,0,0,0,0
0,13.98,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,1,0,0,0,0
0,13.98,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,0,1,0,0,0
0,13.98,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,0,0,1,0,0
0,13.98,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,0,0,0,1,0
0,13.98,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,0,0,0,0,1
0,13.98,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,1,0,0,0,0,0
1,17,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,0,0,1,0,0,0
1,13,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,0,0,0,0,0,1
0,13.98,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,0,0,1,0,0
0,14,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,1,0,0,0,0
0,14,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,0,1,0,0,0
0,14,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,0,0,1,0,0
1,13,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,0,1,0,0,0,0
1,13,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,0,0,1,0,0,0
0,14.92,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,0,0,0,1,0,0
0,14.92,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,0,0,0,1,0,0
0,14.92,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,0,0,0,1,0,0
0,14.92,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,0,0,0,1,0,0
0,8.75,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,0,0,0,0,1,0
0,8.75,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,0,0,0,0,1,0
0,8.75,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,0,0,0,0,1,0
0,15.42,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,1,0,0,0,0
0,15.42,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,0,1,0,0,0
1,7,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,1,0,0,0,0,0
1,7,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,0,0,1,0,0,0
0,15.42,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,1,0,0,0,0,0
0,15.42,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,1,0,0,0,0
0,15.42,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,0,1,0,0,0
0,15.42,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,0,0,0,0,1
0,15.42,0,0,0,0,0,1,0,1,0,199,1,0,0,0,1,0,0,0,0,0,0
0,15.42,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,1,0,0,0,0,0
0,15.42,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,1,0,0,0,0
1,7,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,0,1,0,0,0,0
0,15.42,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,0,0,0,0,1
1,7,0,0,0,0,0,1,0,1,0,213,0,1,0,0,1,0,0,0,0,0,0
1,7,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,0,0,0,1,0,0
0,15.42,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,1,0,0,0,0
1,7,0,0,0,0,0,1,0,1,0,213,0,1,0,1,1,0,0,0,0,0,0
1,7,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,0,0,1,0,0,0
0,15.42,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,1,0,0,0,0,0
1,15.5,0,0,1,0,0,0,1,0,0,213,1,0,0,0,0,0,0,0,1,0,0
1,15.5,0,0,1,0,0,0,1,0,0,213,1,0,0,0,0,0,0,0,0,1,0
0,14.92,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,0,0,0,1,0,0
0,10.5,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,0,1,0,0,0,0
0,10.5,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,0,0,1,0,0,0
0,10.5,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,0,0,0,1,0,0
1,15.5,0,0,1,0,0,0,1,0,0,213,1,0,0,0,0,0,0,0,0,1,0
1,15.5,0,0,1,0,0,0,1,0,0,213,1,0,0,0,0,0,0,1,0,0,0
0,10.5,0,0,0,0,0,1,0,1,0,169,0,0,1,0,1,0,0,0,0,0,0
1,15.5,0,0,1,0,0,0,1,0,0,213,1,0,0,0,0,0,0,0,0,1,0
0,10.5,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,0,1,0,0,0,0
1,15.5,0,0,1,0,0,0,1,0,0,213,1,0,0,1,0,0,0,0,0,0,1
0,10.5,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,0,0,0,1,0,0
0,10.5,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,0,0,0,0,1,0
0,10.5,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,0,0,0,0,0,1
0,10.5,0,0,0,0,0,1,0,1,0,169,0,0,1,0,1,0,0,0,0,0,0
0,10.5,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,1,0,0,0,0,0
1,15.5,0,0,1,0,0,0,1,0,0,213,1,0,0,0,1,0,0,0,0,0,0
1,15.5,0,0,1,0,0,0,1,0,0,213,1,0,0,0,0,0,1,0,0,0,0
0,10.5,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,0,0,0,1,0,0
1,6,0,0,1,0,0,0,1,0,0,213,1,0,0,0,0,0,0,0,1,0,0
0,10.5,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,0,0,0,0,0,1
0,10.5,0,0,0,0,0,1,0,1,0,169,0,0,1,0,1,0,0,0,0,0,0
0,10.5,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,1,0,0,0,0,0
0,10.5,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,0,1,0,0,0,0
0,10.5,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,0,0,1,0,0,0
0,10.5,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,0,0,0,1,0,0
1,6,0,0,1,0,0,0,1,0,0,213,1,0,0,0,0,0,0,0,0,1,0
0,10.5,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,1,0,0,0,0,0
0,10.5,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,0,1,0,0,0,0
0,10.5,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,0,0,1,0,0,0
0,10.5,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,0,0,0,1,0,0
0,19,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,1,0,0,0,0
0,19,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,0,1,0,0,0
1,18.5,0,0,1,0,0,0,1,0,0,213,1,0,0,0,0,0,0,0,0,1,0
1,18.5,0,0,1,0,0,0,1,0,0,213,1,0,0,0,0,1,0,0,0,0,0
0,16,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,0,0,1,0,0
0,16,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,0,0,1,0,0
0,16,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,0,0,1,0,0
0,16,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,0,0,1,0,0
0,13,0,0,0,0,0,1,0,1,0,213,0,1,0,0,1,0,0,0,0,0,0
0,13,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,1,0,0,0,0,0
0,13,0,0,0,0,0,1,0,1,0,213,0,1,0,0,1,0,0,0,0,0,0
0,13,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,1,0,0,0,0,0
0,13,0,0,0,0,0,1,0,1,0,213,0,1,0,0,1,0,0,0,0,0,0
0,13,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,1,0,0,0,0,0
0,19,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,0,1,0,0,0,0
0,19,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,0,0,1,0,0,0
1,18.5,0,0,1,0,0,0,1,0,0,213,1,0,0,0,0,0,0,1,0,0,0
1,18.5,0,0,1,0,0,0,1,0,0,213,1,0,0,0,0,0,0,0,0,1,0
1,18.5,0,0,1,0,0,0,1,0,0,213,1,0,0,0,1,0,0,0,0,0,0
0,19,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,0,1,0,0,0,0
0,19,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,0,0,1,0,0,0
0,19,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,0,0,0,0,1,0
0,19,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,0,0,0,0,0,1
1,18.5,0,0,1,0,0,0,1,0,0,213,1,0,0,0,0,0,0,1,0,0,0
0,19,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,1,0,0,0,0,0
1,18.5,0,0,1,0,0,0,1,0,0,213,1,0,0,0,0,0,0,0,0,1,0
1,18.5,0,0,1,0,0,0,1,0,0,213,1,0,0,0,0,0,0,0,0,0,1
1,18.5,0,0,1,0,0,0,1,0,0,213,1,0,0,1,0,0,0,0,0,0,1
0,19,0,0,0,0,0,1,0,1,0,213,0,1,0,0,1,0,0,0,0,0,0
0,19,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,1,0,0,0,0,0
0,19,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,0,1,0,0,0,0
0,19,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,0,0,1,0,0,0
1,18.5,0,0,1,0,0,0,1,0,0,213,1,0,0,1,1,0,0,0,0,0,0
1,16.67,0,0,0,0,1,0,1,0,0,213,1,0,0,0,0,0,0,0,0,0,1
0,19,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,1,0,0,0,0,0
0,19,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,0,1,0,0,0,0
1,16.67,0,0,0,0,1,0,1,0,0,213,1,0,0,0,0,0,1,0,0,0,0
0,14.92,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,0,1,0,0,0,0
0,14.92,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,0,0,1,0,0,0
1,16.67,0,0,0,0,1,0,1,0,0,213,1,0,0,0,0,0,0,0,1,0,0
1,16.67,0,0,0,0,1,0,1,0,0,213,1,0,0,0,0,0,0,0,0,1,0
0,14.92,0,0,0,0,0,1,0,1,0,169,0,0,1,0,1,0,0,0,0,0,0
0,14.92,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,1,0,0,0,0,0
0,14.92,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,0,1,0,0,0,0
0,14.92,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,0,0,1,0,0,0
0,14.92,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,0,0,0,0,1,0
1,16.67,0,0,0,0,1,0,1,0,0,213,1,0,0,0,1,0,0,0,0,0,0
1,8.67,0,0,0,0,1,0,0,1,0,213,0,1,0,0,0,0,0,0,1,0,0
0,14.92,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,1,0,0,0,0,0
0,14.92,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,0,1,0,0,0,0
1,8.67,0,0,0,0,1,0,0,1,0,213,0,1,0,0,1,0,0,0,0,0,0
1,8.67,0,0,0,0,1,0,0,1,0,213,0,1,0,0,0,0,1,0,0,0,0
0,14.92,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,0,0,0,0,0,1
0,14.92,0,0,0,0,0,1,0,1,0,169,0,0,1,0,1,0,0,0,0,0,0
0,14.92,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,1,0,0,0,0,0
0,14.92,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,0,1,0,0,0,0
1,17.17,0,0,0,0,1,0,0,1,0,213,0,1,0,0,0,0,0,0,0,1,0
0,14.92,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,0,0,0,0,1,0
0,14.92,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,0,0,0,0,0,1
0,14.92,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,1,0,0,0,0,0
0,14.92,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,0,1,0,0,0,0
1,17.17,0,0,0,0,1,0,0,1,0,213,0,1,0,0,0,0,0,0,0,0,1
0,17,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,0,1,0,0,0,0
0,17,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,0,0,1,0,0,0
0,17,0,0,0,0,0,1,0,1,0,213,0,1,0,0,1,0,0,0,0,0,0
0,17,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,1,0,0,0,0,0
0,17,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,0,1,0,0,0,0
0,17,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,0,0,1,0,0,0
0,17,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,0,0,0,1,0,0
0,17,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,0,0,0,0,1,0
0,17,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,0,0,0,0,0,1
0,17,0,0,0,0,0,1,0,1,0,213,0,1,0,0,1,0,0,0,0,0,0
0,17,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,1,0,0,0,0,0
1,17.17,0,0,0,0,1,0,0,1,0,213,0,1,0,0,0,0,0,0,0,1,0
0,17,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,0,0,0,1,0,0
0,17,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,0,0,0,0,0,1
0,17,0,0,0,0,0,1,0,1,0,213,0,1,0,0,1,0,0,0,0,0,0
0,17,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,1,0,0,0,0,0
0,17,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,0,1,0,0,0,0
0,17,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,0,0,1,0,0,0
0,17,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,0,0,0,1,0,0
0,17,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,0,0,0,0,1,0
1,17.17,0,0,0,0,1,0,0,1,0,213,0,1,0,0,0,1,0,0,0,0,0
0,17,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,1,0,0,0,0,0
0,17,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,0,1,0,0,0,0
1,17.17,0,0,0,0,1,0,0,1,0,213,0,1,0,0,0,0,0,1,0,0,0
0,17,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,0,0,0,1,0,0
0,17.42,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,0,0,0,1,0,0
0,9,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,0,1,0,0,0
1,17.17,0,0,0,0,1,0,0,1,0,213,0,1,0,1,1,0,0,0,0,0,0
0,9,0,0,0,0,0,1,0,1,0,199,1,0,0,0,1,0,0,0,0,0,0
0,9,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,1,0,0,0,0,0
0,9,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,1,0,0,0,0
0,9,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,0,1,0,0,0
0,9,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,0,0,0,0,1
0,9,0,0,0,0,0,1,0,1,0,199,1,0,0,0,1,0,0,0,0,0,0
0,9,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,1,0,0,0,0,0
1,17.17,0,0,0,0,1,0,0,1,0,213,0,1,0,0,0,1,0,0,0,0,0
0,9,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,0,1,0,0,0
0,9,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,0,0,0,0,1
0,9,0,0,0,0,0,1,0,1,0,199,1,0,0,0,1,0,0,0,0,0,0
0,9,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,1,0,0,0,0,0
0,9,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,1,0,0,0,0
0,9,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,0,1,0,0,0
0,9,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,0,0,0,0,1
1,12.75,0,0,0,0,1,0,0,1,0,213,0,1,0,0,0,0,0,1,0,0,0
0,9,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,1,0,0,0,0
0,9,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,0,1,0,0,0
